id,article_id,domain,repository,hash_dir1,hash_dir2,commit,notebooks_count,setups_count,requirements_count,notebooks,setups,requirements,processed,pipfiles_count,pipfile_locks_count,pipfiles,pipfile_locks
1979,1218,github.com,Furman-Lab/Peptide_docking_with_AF2_and_RosettAfold,9a,2f368e86edd2519f6114eef381dd767d39033d,557315f6f9c5b7577711b5c84c112d6cedb4a2ca,0,0,0,"","","",8329,0,0,"",""
1980,1219,github.com,araldi/Grigolon-et-al_GRHL1_NatureCommunications,9d,7eb723f31c63f095d406c95fab0198940f5a6e,9121432f6a7e9814a5f1908a1f2fa12445e78ecb,4,0,0,BXD/1_Download_BXD_datasets.ipynb;Human_gene_expression_correlations/FUSION_dataset_analysis.ipynb;Human_gene_expression_correlations/GTEX_dataset_analysis.ipynb;Human_gene_expression_correlations/Get_datasets_from_dbGaP.ipynb,"","",8321,0,0,"",""
1981,1221,github.com,bids-standard/bids-starter-kit,b6,5e1ebaeab0a623f43d4e011aef986d08272c99,e22258d84a0c9c6029957747428213f0f0e4a3a6,0,0,2,"","",requirements.txt;tools/requirements.txt,8329,0,0,"",""
1982,1223,github.com,ssehztirom/interpretable-generative-deep-learning,85,a05b6826c776b1bfd0c4848b7c474800748589,23e170bf11feb74661904bbe7d98f406d55e3bc2,3,0,0,PBMCscVI.ipynb;LDVAE_analysis.ipynb;LogLinearModels.ipynb,"","",8321,0,0,"",""
1983,1224,github.com,aspuru-guzik-group/routescore,52,7e4caa76991f0bd1f16d034af7c723cdf9f8e7,3adedbc1d6193751bd1cd0af33395572b35a8e43,1,0,0,Example_calc.ipynb,"","",8321,0,0,"",""
1984,1226,github.com,seqan/lara,b3,480e7fc8c7a1205813e92e9d587eeec7bc4a1e,f94301fdcb61db59025b451299f8be9aff4fd94f,1,0,0,benchmark/benchmark_tutorial.ipynb,"","",8321,0,0,"",""
1985,1227,github.com,microsoft/vott,2c,643ff8f4ac0add4ecaec5c9d29d244ebf0c04e,47f5e0073092d706a216d44688565cd8d3e18dfc,0,0,0,"","","",8329,0,0,"",""
1986,1227,github.com,juntang-zhuang/Adabelief-Optimizer,b0,fcdefc5e4fdd7cf14d84a9bc31db607f5357bb,2855178eff6776762793f915ce2c615f776a1e4b,3,10,0,PyTorch_Experiments/LSTM/LSTM_test.ipynb;PyTorch_Experiments/classification_cifar10/visualization.ipynb;TensorFlow_Experiments/convolutional_network.ipynb,pypi_packages/adabelief_pytorch0.1.0/setup.py;pypi_packages/adabelief_pytorch0.0.5/setup.py;pypi_packages/ranger_adabelief_0.1.0/setup.py;pypi_packages/ranger_adabelief_0.0.9/setup.py;pypi_packages/adabelief_tf0.2.1/setup.py;pypi_packages/adabelief_pytorch0.2.0/setup.py;pypi_packages/adabelief_tf0.0.1/setup.py;pypi_packages/adabelief_pytorch0.2.1/setup.py;pypi_packages/adabelief_tf0.1.0/setup.py;pypi_packages/adabelief_tf0.2.0/setup.py,"",8321,0,0,"",""
1987,1228,github.com,SDmetagenomics/AMO_Archaea_2021,2d,4141da815845b1a3ebbcb45014d83917f38367,18cdb6de18b704ad697ed86c31b8f503d586d6c0,0,0,0,"","","",8329,0,0,"",""
1988,1228,github.com,AnantharamanLab/METABOLIC,1e,55f1a94ccfeddbcc82c8d0b7f37e9477575671,b0d400ff68f5a9c870af3a6ab4d4ee699b28c2ff,0,0,0,"","","",8329,0,0,"",""
1989,1228,github.com,UCLOrengoGroup/cath-tools,0a,645b2ebf86f120539fa67c97f568bed5f02b3b,4df888490373ad1acf25b9d12082d1b2201021ac,0,0,0,"","","",8329,0,0,"",""
1990,1228,github.com,raphael-upmc/proteinClusteringPipeline,47,e34388e40f576cd197c39d17424202ef25ed17,1ba86116d3bdc7536c2b4c3bd57ad60b89bc6653,0,0,0,"","","",8329,0,0,"",""
1991,1228,github.com,wilkox/gggenes,c2,758d184de306a18796e095c3759fd7036dbd74,b41da5ce8396276842881491c4c86801f2e22309,0,0,0,"","","",8329,0,0,"",""
1992,1231,github.com,rribeiro-sci/OXTR,1c,2e4d756585a58d45113527e28b54db6b4ebc65,0b3f0325f7bd70a52ac96ee8cdfa864bd918cfd0,1,0,0,OXTR.ipynb,"","",8321,0,0,"",""
1993,1232,github.com,epibayes/paper-template,7c,ae7bc32ea261a8340432fcf2d7786da680ced4,744be6bed52a724fd8910bbcb1b78f5b84fe4d69,0,0,0,"","","",8329,0,0,"",""
1994,1236,github.com,ianlmorgan/tweezepy,8a,19a08ba58a65e9586dbc82e466301f3dbf7829,57709e565d1d44505e118be3cc9421e1bd367dd7,3,1,2,docs/pages/quickstart.ipynb;docs/pages/mcmc.ipynb;docs/pages/simulations.ipynb,setup.py,requirements.txt;docs/requirements.txt,8321,0,0,"",""
1995,1237,github.com,PGRP1546869/mt_vernon_2017_leaf,a0,15869577a4f10cdc9aece94aa6bc859d3b7c20,e5b93b3997dfc6d27816a1d6bb9e9f961c2f2f25,7,0,0,2017_weather_precip_data.ipynb;2017_ionomics_veraisonFixed.ipynb;2017_metabolomics.ipynb;2017_dataIntegration_PCcorplot.ipynb;2017_physiology.ipynb;2017_morphology_analysis.ipynb;2017_geneExpression_PCapproach_apex.ipynb,"","",8329,0,0,"",""
1996,1238,github.com,maxcorlabs/Corona_Cost_Effectiveness,7a,76fdf4f1f0babfb2b454f9a9f2fa218509ab65,b2fff36a28771bc2915b39cbe392736c39115338,9,0,2,getting_OxfordStringencyIndex_live.ipynb;population_count_and_recovery.ipynb;symptoms_over_time_COVID.ipynb;vax_numbers_cleaned.ipynb;vaccination_life_savings_paper/vaccinations_life_savings_in_israel-Copy1.ipynb;vaccination_life_savings_paper/vaccinations_life_savings_in_israel.ipynb;alpha_variant_paper_code/alpha_paper_part_2.ipynb;alpha_variant_paper_code/alpha_paper_part_1.ipynb;curve_fitting_1/zenodo-curve-fit.ipynb,"",requirements.txt;curve_fitting_1/requirements.txt,8321,0,0,"",""
1997,1239,github.com,PhilippJunk/homelette,67,af44216f2f8858f1c519284f63d88922466d55,36fa8b2fd2ff683ace39240cd6bfabc786ab83a3,8,1,1,examples/Tutorial5_Parallelization.ipynb;examples/Tutorial8_AlignmentGeneration.ipynb;examples/Tutorial7_AssemblingPipelines.ipynb;examples/Tutorial2_Modelling.ipynb;examples/Tutorial1_Basics.ipynb;examples/Tutorial6_ComplexModelling.ipynb;examples/Tutorial3_Evaluation.ipynb;examples/Tutorial4_ExtendingHomelette.ipynb,setup.py,docs/requirements.txt,8321,0,0,"",""
1998,1242,github.com,jbloomlab/dms_tools2,ff,987d4b36b229cf6b3452a82f67f2d054916faa,4252355fb168fd6c4370bc6f5aafcb571a0dd617,9,1,0,examples/Doud2018/analysis_notebook.ipynb;examples/Haddox2018/analysis_notebook.ipynb;examples/Doud2017/analysis_notebook.ipynb;examples/Dingens2017/analysis_notebook.ipynb;examples/Lee2018/max_frequency_analysis.ipynb;examples/Lee2018/analysis_notebook.ipynb;examples/Doud2016/analysis_notebook.ipynb;examples/Dingens2018/analysis_notebook.ipynb;docs/_static/fracsurvive_example.ipynb,setup.py,"",8321,0,0,"",""
1999,1242,github.com,jbloomlab/2B06_DMS,e3,2c23ad3742d1c5569da1e700fc1e298435cea2,b6e859c2394dc63cfbf282a761eaa17238507a68,4,0,1,map_on_struct.ipynb;analysis_notebook.ipynb;SRA_forms.ipynb;neut_analysis.ipynb,"",binder/requirements.txt,8321,0,0,"",""
2000,1243,github.com,theislab/scib,33,59cb591361d652623929843a6eccb867501f21,cce7aaa65ccc18649e141e30464361d1fc67ea77,0,1,0,"",setup.py,"",8329,0,0,"",""
2001,1243,github.com,theislab/scib-reproducibility,34,44dafa3d98e852b8f2eb32380827ca91c57c6b,3afbffd3674726e5146797be21cf6bd7470a2c5f,65,0,0,visualization/Metric_rank_distribution_plots.ipynb;visualization/embeddings_and_trajectories.ipynb;notebooks/scalability_assessment.ipynb;notebooks/integration/scanvi.ipynb;notebooks/integration/Test_desc.ipynb;notebooks/integration/Test_scgen.ipynb;notebooks/integration/Tests.ipynb;notebooks/integration/saucie.ipynb;notebooks/data_preprocessing/pancreas/02_normalize_human_pancreas.ipynb;notebooks/data_preprocessing/pancreas/01_collect_human_pancreas_studies.ipynb;notebooks/data_preprocessing/mouse_brain/01_collect_mouse_brain_studies.ipynb;notebooks/data_preprocessing/mouse_brain_atac/preprocessing_small_dataset.ipynb;notebooks/data_preprocessing/mouse_brain_atac/preprocessing_large_dataset.ipynb;notebooks/data_preprocessing/mouse_brain_atac/windows/processing_windows_large_dataset_part2.ipynb;notebooks/data_preprocessing/mouse_brain_atac/windows/processing_windows_large_dataset_part1.ipynb;notebooks/data_preprocessing/mouse_brain_atac/windows/processing_windows_small_dataset_part1.ipynb;notebooks/data_preprocessing/mouse_brain_atac/windows/processing_windows_small_dataset_part2.ipynb;notebooks/data_preprocessing/mouse_brain_atac/peaks/processing_peaks_large_dataset_part1.ipynb;notebooks/data_preprocessing/mouse_brain_atac/peaks/processing_peaks_small_dataset_part2.ipynb;notebooks/data_preprocessing/mouse_brain_atac/peaks/processing_peaks_small_dataset_part1.ipynb;notebooks/data_preprocessing/mouse_brain_atac/peaks/processing_peaks_large_dataset_part2.ipynb;notebooks/data_preprocessing/mouse_brain_atac/geneactivity/processing_gene_activity_small_dataset_part1.ipynb;notebooks/data_preprocessing/mouse_brain_atac/geneactivity/processing_gene_activity_small_dataset_part2.ipynb;notebooks/data_preprocessing/mouse_brain_atac/geneactivity/processing_gene_activity_large_dataset_part1.ipynb;notebooks/data_preprocessing/mouse_brain_atac/geneactivity/processing_gene_activity_large_dataset_part2.ipynb;notebooks/data_preprocessing/lung/Lung_atlas_preprocessing.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Human/BM_Oetjen_2.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Human/BM_Oetjen_3.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Human/BM_Oetjen_1.ipynb;notebooks/data_preprocessing/immune_cells/PBMCs_Human/Sun_2_PBMCs.ipynb;notebooks/data_preprocessing/immune_cells/PBMCs_Human/Sun_3_PBMCs.ipynb;notebooks/data_preprocessing/immune_cells/PBMCs_Human/10xPBMCs.ipynb;notebooks/data_preprocessing/immune_cells/PBMCs_Human/Sun_4_PBMCs.ipynb;notebooks/data_preprocessing/immune_cells/PBMCs_Human/Freytag_PBMCs.ipynb;notebooks/data_preprocessing/immune_cells/PBMCs_Human/Villani_PBMCs_1.ipynb;notebooks/data_preprocessing/immune_cells/PBMCs_Human/Sun_1_PBMCs.ipynb;notebooks/data_preprocessing/immune_cells/Peripheral_Blood_Mouse/MCA_PB_5.ipynb;notebooks/data_preprocessing/immune_cells/Peripheral_Blood_Mouse/MCA_PB_1.ipynb;notebooks/data_preprocessing/immune_cells/Peripheral_Blood_Mouse/MCA_PB_2.ipynb;notebooks/data_preprocessing/immune_cells/Peripheral_Blood_Mouse/MCA_PB_4.ipynb;notebooks/data_preprocessing/immune_cells/Peripheral_Blood_Mouse/MCA_PB_6.ipynb;notebooks/data_preprocessing/immune_cells/Peripheral_Blood_Mouse/MCA_PB_3.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Mouse/BM_Dahlin_2.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Mouse/BM_MCA_2_ckit.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Mouse/BM_MCA_3_ckit.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Mouse/BM_Dahlin_4.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Mouse/BM_MCA_1_ckit.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Mouse/BM_Dahlin_1.ipynb;notebooks/data_preprocessing/immune_cells/Bone_Marrow_Mouse/BM_Dahlin_3.ipynb;notebooks/data_preprocessing/immune_cells/merging/10X_merging.ipynb;notebooks/data_preprocessing/immune_cells/merging/Merging_all_human.ipynb;notebooks/data_preprocessing/immune_cells/merging/MCA_BM_merging.ipynb;notebooks/data_preprocessing/immune_cells/merging/Oetjen_merging.ipynb;notebooks/data_preprocessing/immune_cells/merging/Villani_merging.ipynb;notebooks/data_preprocessing/immune_cells/merging/MCA_PB_merging.ipynb;notebooks/data_preprocessing/immune_cells/merging/Sun_merging.ipynb;notebooks/data_preprocessing/immune_cells/merging/Dahlin_BM_merging.ipynb;notebooks/data_preprocessing/immune_cells/merging/Freytag_merging.ipynb;notebooks/data_preprocessing/immune_cells/merging/Merging_hum_mou_Immune.ipynb;notebooks/data_preprocessing/immune_cells/merging/Merging_all_mouse.ipynb;notebooks/analysis/Robustness_of_score_aggregation.ipynb;notebooks/analysis/Metric_effects.ipynb;notebooks/analysis/Metrics_correlation_and_range_analysis.ipynb;notebooks/analysis/ATAC_feature_analysis.ipynb;notebooks/analysis/RNA_integration_task_analysis.ipynb,"","",8321,0,0,"",""
2002,1243,github.com,theislab/scib-pipeline,8b,2c24ff838204be45a5492c7723789f5d9f167b,b2ddba53016fb0574c37fed0c45cc0c490bdac7c,0,0,1,"","",tests/requirements.txt,8329,0,0,"",""
2003,1244,github.com,Hoohm/CITE-seq-Count,2b,199919a0c2723e48597294af6cb94f69c1aaf5,f276945b095bf46e3637ba9924628fe3fd5f84be,0,1,0,"",setup.py,"",8329,0,0,"",""
2004,1244,github.com,klarman-cell-observatory/pegasus,14,83e30139ddf60eac5b37dfc45b429e753ad7f1,cb1f4d47cffe55b11b7262f4469781db40e66fca,0,1,2,"",setup.py,requirements.txt;docs/requirements.txt,8329,0,0,"",""
2005,1244,github.com,evafast/scrnaseq_paper,a2,aadc379f436373a293184f18d4b6cc26882dea,231286dc1447516f938bed8191839edb554a4fd3,50,0,0,05d_Figure3_LSK_diff_expr.ipynb;07g_scATAC_plotting.ipynb;03a_Figure1_HSC.ipynb;03b_Figure2_LSK.ipynb;02a_HSC_ct_repl1_preprocessing.ipynb;00b_preprocess_MPP_HSC_overlay_correct_cell_proportions.ipynb;00a_preprocess_CITEseq_demuxEM.ipynb;01a_HSC_preprocessing.ipynb;05b_compare_gene_expression_GCSF.ipynb;02c_overlap_clusters_HSC_replicates.ipynb;07d_scATAC_HSC_MPP_merge.ipynb;05b_compare_gene_expression_dmPGE2.ipynb;03c_overlap_clusters_HSC_MPP.ipynb;05f_trajectory_analysis_indo_GCSF_ct.ipynb;06e_plotting_sexualdimorphism.ipynb;01c_pool_HSCandMPP1_preprocessing.ipynb;00c_preprocess_MPP_split_treatments.ipynb;02b_HSC_ct_repl2_preprocessing.ipynb;07c_scATAC_MPPs_Signac_filtering.ipynb;06a_HSC_sexual_dimorphism_2_replicates_MAST.ipynb;05c_Figure3_HSC_diff_expr.ipynb;05a_extract_gene_expression_different_cutoffs.ipynb;03d_DPA_MPP_surface_clusters.ipynb;05b_compare_gene_expression_pIC.ipynb;06c_HSC_LSK_treatment_sexual_dimorphism_MAST.ipynb;06b_split_by_sex_HSC_LSK.ipynb;03e_export_to_cellbrowser.ipynb;07e_scATAC_LSK_Signac_ChromVar_part1.ipynb;01b_MPP_preprocessing.ipynb;05b_compare_gene_expression_indo.ipynb;04c_MPP_bysurface_differential_analysis_MAST_full.ipynb;05e_Summary_differntialexpression_treatments.ipynb;04b_LSK_bycluster_differential_analysis_MAST_full.ipynb;06f_DPA_clusters_sexualdimorphism.ipynb;07f_scATAC_LSK_Signac_ChromVar_part2.ipynb;07a_scATAC_HSC_Signac_ChromVar.ipynb;04a_HSC_differential_analysis_MAST_full.ipynb;06d_compare_response_mvsf.ipynb;revisions/03b_overlap_cluster-tx_pwenrich_tx.ipynb;revisions/04_scATAC_plotting_update.ipynb;revisions/02_Figure1_HSC_LSK_scores.ipynb;revisions/01a_HSC_preprocessing_nobatch_correction.ipynb;revisions/01b_HSC_preprocessing_seperately.ipynb;revisions/01e_HSC_preprocessing_scanorama_integrate.ipynb;revisions/03c_Figure1and3_HSC_LSK_heatmap.ipynb;revisions/01c_HSC_preprocessing_overlap.ipynb;revisions/05_reexport_to_cellbrowser.ipynb;revisions/06_Figure4_source_table.ipynb;revisions/03a_overlap_clusters_HSC_LSK.ipynb;revisions/01d_HSC_preprocessing_harmony_integrate.ipynb,"","",8321,0,0,"",""
2006,1245,github.com,federicomarini/GeneTonic_supplement,57,e53df5d14bdd82870c8fdedb903189c4726c0d,3cfff0857dbd677d554f1cb533880566865a706f,0,0,0,"","","",8329,0,0,"",""
2007,1245,github.com,federicomarini/GeneTonic,a0,e0df4ae3068c4b99ec7924e247e66f99da198c,4336f49aa8a7dc3360543b347fa817df0a87aa68,0,0,0,"","","",8329,0,0,"",""
2008,1245,github.com,RinteRface/bs4Dash,44,f1b9b141ea6f89ae153779a1e3d7a624adddaa,0ed581214609f7a972cf3558117c47aaf77a9bcb,0,0,0,"","","",8329,0,0,"",""
2009,1246,github.com,menchelab/BioProfiling.jl,a7,4093ce06e00e10733547cc88f21ebcd21622b3,88aaa77a87b45d8d3ce02f7601b8e339a07130cb,0,0,0,"","","",8329,0,0,"",""
2010,1246,github.com,menchelab/BioProfilingNotebooks,50,e003aafae124553def8e806483223c0628e94a,065351582ac402d821e5ce6f63eefe81cedcd645,10,0,0,FigS1_NoCellFilter.ipynb;FigS4_LUAD.ipynb;Fig2b_HitDetection.ipynb;FigS2a_Profiling.ipynb;Fig3_HitEnrichment.ipynb;Fig2a_Profiling.ipynb;Fig1_Common_Artifacts.ipynb;STables.ipynb;FigS2b_HitDetection.ipynb;FigS3_ProfilingApproaches.ipynb,"","",8329,0,0,"",""
2011,1248,github.com,protonzilla/Neofotis2021_Pyrenoid_Hyperoxia,a3,3655d1b99a8ed223eed9e357637882c5d7f46e,95e4367e1dea4979e6deaa3342016b0a02f4a17f,11,0,0,"RawImages&Data_AllFigures/Figure5_Data/Peter Aug27-2021.ipynb;RawImages&Data_AllFigures/Appendix1_Figure9_Starch/starch_figures_April29.ipynb;RawImages&Data_AllFigures/Appendix1_Figure12/lowCO2 barplot Aug27-2021.ipynb;RawImages&Data_AllFigures/Figure10/oxygen plots Aug27-2021.ipynb;RawImages&Data_AllFigures/Figure1_Data/RubiscoAnalysis_April27_V3.ipynb;RawImages&Data_AllFigures/Figure1_Data/RubiscoAnalysis_April27_V2.ipynb;RawImages&Data_AllFigures/Appendix1_Figure2/bar plots Aug27-2021.ipynb;RawImages&Data_AllFigures/Figure3/Josh May1 (1).ipynb;RawImages&Data_AllFigures/Figure6/Untitled.ipynb;RawImages&Data_AllFigures/Figure6/Analysis/PyrenoidFlourescenceMicroscropy.ipynb;RawImages&Data_AllFigures/Figure8_Data/April14_AmplexRedAnalysis.ipynb","","",8321,0,0,"",""
2012,1250,github.com,brain-modelling-group/neural-flows,79,309ffa0d3f8dd46f160a1f0b71e340a9d19960,b4c1752aaa4ea3d78dd60a02bd9cba4a5d93257d,0,0,0,"","","",8329,0,0,"",""
2013,1251,github.com,jonascremer/lagtimemodeling,ba,f066ee01785108121306b3fef3f4008a7ba7ad,f74a10de0b1ca059d5541ba391722bd7460d0b78,1,0,0,growth_transition_modeling.ipynb,"","",8321,0,0,"",""
2014,1252,github.com,LBC-LNBio/pyKVFinder,a3,e2e621adfe9239258b105af911dad133b24450,64ce570770170e96f29a24af00bb9a7b7b9c3945,3,1,0,examples/conservation-analysis/conservation-analysis.ipynb;examples/md-analysis/md-analysis.ipynb;examples/visualization/ngl-visualization.ipynb,setup.py,"",8321,0,0,"",""
2015,1253,github.com,GJOsmak/miRNET_HCM,24,62efa22b9dc3ba0f0515ffc1af61b7978bd3b0,9fc78beb18b5bf5339877a5eea0395fd3c0dffca,5,0,0,Code/pathway_test.ipynb;Code/bigraph_construction.ipynb;Code/MC.ipynb;Code/up_reg_miR_by_paths.ipynb;Code/Node_test.ipynb,"","",8321,0,0,"",""
2016,1254,github.com,afukushima/rpmm-metadata,b7,9a214c14f3cdcb3ecdc08899ee8977a8e0c5c9,ff2789d19412209cfe1ae5ad4a0937aad6ec940f,0,0,0,"","","",8329,0,0,"",""
2017,1254,github.com,ISA-tools/MSIO,10,a8c169ee08e9038a0b065ce038b8f0a8eb01cb,c446a37666b5172dd1b412787989e7f7e37034fd,0,0,0,"","","",8329,0,0,"",""
2018,1254,github.com,afukushima/rRPMM,da,e0b22aae673fc66859c6b279a4ca03fa6019ee,a11d02385d31e7d4b2deba0c273a12cbb6e23861,0,0,0,"","","",8329,0,0,"",""
2019,1255,github.com,GWC-DCMB/curriculum-notebooks,89,4d9cc5c69ab4451e5616cafc96874b105b77be,949d1e4ce31df2659fdf0d6ecdbc20921b0afa33,109,0,0,Lessons/Lesson26_Scatterplots.ipynb;Lessons/Lesson17_Pandas-Subsetting-II.ipynb;Lessons/Lesson05_Indexing.ipynb;Lessons/Lesson10_Loops1.ipynb;Lessons/Lesson11_Loops2.ipynb;Lessons/Lesson12_Functions_and_Methods.ipynb;Lessons/Lesson25_LineGraphs.ipynb;Lessons/Lesson20_Numpy_Intro.ipynb;Lessons/Lesson14_Pandas-Intro.ipynb;Lessons/Lesson04_Lists_Intro.ipynb;Lessons/Lesson18_Dictionaries.ipynb;Lessons/Lesson27_BarCharts_Histograms.ipynb;Lessons/Lesson21_Basic_Stats_I_Averages.ipynb;Lessons/Lesson15_Pandas-Reading.ipynb;Lessons/Lesson19_Functions.ipynb;Lessons/Lesson08_Logic.ipynb;Lessons/Lesson13_Packages.ipynb;Lessons/Lesson09_Conditionals.ipynb;Lessons/Lesson22_Basic_Stats_II_Percents.ipynb;Lessons/Lesson07_2D_Lists_Indexing.ipynb;Lessons/Lesson16_Pandas-Subsetting-I.ipynb;Lessons/Lesson24_Basic_Stats_IV_Significance.ipynb;Lessons/Lesson23_Basic_Stats_III_Correlations.ipynb;Lessons/Lesson02_HelloWorld_Variables.ipynb;Lessons/Lesson03_Variables_Types.ipynb;Lessons/Lesson06_2D_Lists_Intro.ipynb;Lessons/_Keys/KEY_Lesson10_Loops1.ipynb;Lessons/_Keys/KEY_Lesson21_Basic_Stats_I_Averages.ipynb;Lessons/_Keys/KEY_Lesson24_Basic_Stats_IV_Significance.ipynb;Lessons/_Keys/KEY_Lesson25_LineGraphs.ipynb;Lessons/_Keys/KEY_Lesson26_Scatterplots.ipynb;Lessons/_Keys/KEY_Lesson12_Functions_and_Methods.ipynb;Lessons/_Keys/KEY_Lesson05_Indexing.ipynb;Lessons/_Keys/KEY_Lesson27_BarCharts_Histograms.ipynb;Lessons/_Keys/KEY_Lesson06_2D_Lists_Intro.ipynb;Lessons/_Keys/KEY_Lesson13_Packages.ipynb;Lessons/_Keys/KEY_Lesson11_Loops2.ipynb;Lessons/_Keys/KEY_Lesson09_Conditionals.ipynb;Lessons/_Keys/KEY_Lesson23_Basic_Stats_III_Correlations.ipynb;Lessons/_Keys/KEY_Lesson20_Numpy_Intro.ipynb;Lessons/_Keys/KEY_Lesson04_Lists_Intro.ipynb;Lessons/_Keys/KEY_Lesson14_Pandas-Intro.ipynb;Lessons/_Keys/KEY_Lesson02_HelloWorld_Variables.ipynb;Lessons/_Keys/KEY_Lesson08_Logic.ipynb;Lessons/_Keys/KEY_Lesson22_Basic_Stats_II_Percents.ipynb;Lessons/_Keys/KEY_Lesson15_Pandas-Reading.ipynb;Lessons/_Keys/KEY_Lesson03_Variables_Types.ipynb;Lessons/_Keys/KEY_Lesson07_2D_Lists_Indexing.ipynb;Lessons/_Keys/KEY_Lesson17_Pandas-Subsetting-II.ipynb;Lessons/_Keys/KEY_Lesson19_Functions.ipynb;Lessons/_Keys/KEY_Lesson16_Pandas-Subsetting-I.ipynb;Lessons/_Keys/KEY_Lesson18_Dictionaries.ipynb;Activities/Activity02_Plotting_Timeseries.ipynb;Activities/Activity01_Paired_Programming_Activity.ipynb;Activities/_Keys/KEY_Activity01_Paired_Programming_Activity.ipynb;Practices/Practice24_Basic_Stats_IV_Significance.ipynb;Practices/Practice18_Dictionaries.ipynb;Practices/Practice13_Packages.ipynb;Practices/Practice16_Pandas-Subsetting-I.ipynb;Practices/Practice01_Jupyter-Setup.ipynb;Practices/Practice08_Logic.ipynb;Practices/Practice12_Functions_and_Methods.ipynb;Practices/Practice20_Numpy_Intro.ipynb;Practices/Practice21_Basic_Stats_I_Averages.ipynb;Practices/Practice19_Functions.ipynb;Practices/Practice25_LineGraphs.ipynb;Practices/Practice04_Lists_Intro.ipynb;Practices/Practice07_2D_Lists_Indexing.ipynb;Practices/Practice06_2D_Lists_Intro.ipynb;Practices/Practice05_Indexing.ipynb;Practices/Practice17_Pandas-Subsetting-II.ipynb;Practices/Practice22_Basic_Stats_II_Percents.ipynb;Practices/Practice09_Conditionals.ipynb;Practices/Practice27_BarCharts_Histograms.ipynb;Practices/Practice11_Loops2.ipynb;Practices/Practice03_Variables_Types.ipynb;Practices/Practice15_Pandas-Reading.ipynb;Practices/Practice26_Scatterplots.ipynb;Practices/Practice14_Pandas-Intro.ipynb;Practices/Practice02_HelloWorld_Variables.ipynb;Practices/Practice10_Loops1.ipynb;Practices/Practice23_Basic_Stats_III_Correlations.ipynb;Practices/_Keys/KEY_Practice12_Functions_and_Methods.ipynb;Practices/_Keys/KEY_Practice02_HelloWorld_Variables.ipynb;Practices/_Keys/KEY_Practice01_Jupyter-Setup.ipynb;Practices/_Keys/KEY_Practice23_Basic_Stats_III_Correlations.ipynb;Practices/_Keys/KEY_Practice09_Conditionals.ipynb;Practices/_Keys/KEY_Practice18_Dictionaries.ipynb;Practices/_Keys/KEY_Practice14_Pandas-Intro.ipynb;Practices/_Keys/KEY_Practice11_Loops2.ipynb;Practices/_Keys/KEY_Practice08_Logic.ipynb;Practices/_Keys/KEY_Practice10_Loops1.ipynb;Practices/_Keys/KEY_Practice22_Basic_Stats_II_Percents.ipynb;Practices/_Keys/KEY_Practice24_Basic_Stats_IV_Significance.ipynb;Practices/_Keys/KEY_Practice25_LineGraphs.ipynb;Practices/_Keys/KEY_Practice17_Pandas-Subsetting-II.ipynb;Practices/_Keys/KEY_Practice06_2D_Lists_Intro.ipynb;Practices/_Keys/KEY_Practice15_Pandas-Reading.ipynb;Practices/_Keys/KEY_Practice13_Packages.ipynb;Practices/_Keys/KEY_Practice27_BarCharts_Histograms.ipynb;Practices/_Keys/KEY_Practice07_2D_Lists_Indexing.ipynb;Practices/_Keys/KEY_Practice05_Indexing.ipynb;Practices/_Keys/KEY_Practice20_Numpy_Intro.ipynb;Practices/_Keys/KEY_Practice21_Basic_Stats_I_Averages.ipynb;Practices/_Keys/KEY_Practice04_Lists_Intro.ipynb;Practices/_Keys/KEY_Practice03_Variables_Types.ipynb;Practices/_Keys/KEY_Practice26_Scatterplots.ipynb;Practices/_Keys/KEY_Practice19_Functions.ipynb;Practices/_Keys/KEY_Practice16_Pandas-Subsetting-I.ipynb,"","",8321,0,0,"",""
2020,1256,github.com,nextstrain/nextclade,48,1a97b20eb25c0b4be38dd0e39796433f1f6328,c0807f5a1f4c8b44b7e8749b398157df4990ea22,0,0,0,"","","",8329,0,0,"",""
