id,article_id,pmid,meshid,mesh_label,toplevelmeshid,toplevelmeshlabel
3483,654,35938928,D020662,"Guanine Nucleotide Exchange Factors",D12,"Amino Acids, Peptides, and Proteins"
3484,654,35938928,D008358,Mannose,D09,Carbohydrates
3485,654,35938928,D010710,Phosphates,D01,"Inorganic Chemicals"
3486,654,35938928,D021381,"Protein Transport",G03,Metabolism
3487,654,35938928,D021381,"Protein Transport",G03,"[OBSOLETE] Metabolic Phenomena"
3488,654,35938928,D012441,"Saccharomyces cerevisiae",B01,Eukaryota
3489,654,35938928,D029701,"Saccharomyces cerevisiae Proteins",D12,"Amino Acids, Peptides, and Proteins"
3490,654,35938928,D058305,"Sorting Nexins",D12,"Amino Acids, Peptides, and Proteins"
3491,654,35938928,D033921,"Vesicular Transport Proteins",D12,"Amino Acids, Peptides, and Proteins"
3492,655,35941834,D001233,"Aspergillus nidulans",B01,Eukaryota
3493,655,35941834,D004926,"Escherichia coli",B03,Bacteria
3494,655,35941834,D029968,"Escherichia coli Proteins",D12,"Amino Acids, Peptides, and Proteins"
3495,655,35941834,D007473,"Ion Channels",D12,"Amino Acids, Peptides, and Proteins"
3496,655,35941834,D040542,"Mechanotransduction, Cellular",G01,"Physical Phenomena"
3497,655,35941834,D040542,"Mechanotransduction, Cellular",G02,"Chemical Phenomena"
3498,655,35941834,D040542,"Mechanotransduction, Cellular",G04,"Cell Physiological Phenomena"
3499,655,35941834,D009997,"Osmotic Pressure",G01,"Physical Phenomena"
3500,655,35941834,D009997,"Osmotic Pressure",G02,"Chemical Phenomena"
3501,656,35944843,D000818,Animals,B01,Eukaryota
3502,656,35944843,D002853,"Chromatography, Liquid",E05,"Investigative Techniques"
3503,656,35944843,D004815,"Epidermal Growth Factor",D06,"Hormones, Hormone Substitutes, and Hormone Antagonists"
3504,656,35944843,D004815,"Epidermal Growth Factor",D12,"Amino Acids, Peptides, and Proteins"
3505,656,35944843,D004815,"Epidermal Growth Factor",D23,"Biological Factors"
3506,656,35944843,D006801,Humans,B01,Eukaryota
3507,656,35944843,D008322,Mammals,B01,Eukaryota
3508,656,35944843,D020543,Proteome,D12,"Amino Acids, Peptides, and Proteins"
3509,656,35944843,D040901,Proteomics,H01,"Natural Science Disciplines"
3510,656,35944843,D053719,"Tandem Mass Spectrometry",E05,"Investigative Techniques"
3511,657,35990739,D054884,"Host-Pathogen Interactions",G06,"Microbiological Phenomena"
3512,657,35990739,D054884,"Host-Pathogen Interactions",G16,"Biological Phenomena"
3513,657,35990739,D006801,Humans,B01,Eukaryota
3514,657,35990739,D015398,"Signal Transduction",G02,"Chemical Phenomena"
3515,657,35990739,D015398,"Signal Transduction",G04,"Cell Physiological Phenomena"
3516,657,35990739,D059467,Transcriptome,G02,"Chemical Phenomena"
3517,657,35990739,D059467,Transcriptome,G05,"Genetic Phenomena"
3518,658,35926050,D019571,"Arrhythmogenic Right Ventricular Dysplasia",C14,"Cardiovascular Diseases"
3519,658,35926050,D019571,"Arrhythmogenic Right Ventricular Dysplasia",C16,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"
3520,658,35926050,D001271,"Atlases as Topic",L01,"Information Science"
3521,658,35926050,D002311,"Cardiomyopathy, Dilated",C14,"Cardiovascular Diseases"
3522,658,35926050,D002311,"Cardiomyopathy, Dilated",C16,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"
3523,658,35926050,D002467,"Cell Nucleus",A11,Cells
3524,658,35926050,D006333,"Heart Failure",C14,"Cardiovascular Diseases"
3525,658,35926050,D006352,"Heart Ventricles",A07,"Cardiovascular System"
3526,658,35926050,D006801,Humans,B01,Eukaryota
3527,658,35926050,D000081246,RNA-Seq,E05,"Investigative Techniques"
3528,658,35926050,D059010,"Single-Cell Analysis",E05,"Investigative Techniques"
3529,658,35926050,D059467,Transcriptome,G02,"Chemical Phenomena"
3530,658,35926050,D059467,Transcriptome,G05,"Genetic Phenomena"
3531,660,35932043,D002453,"Cell Cycle",G04,"Cell Physiological Phenomena"
3532,660,35932043,D058948,"Cell Tracking",E01,Diagnosis
3533,660,35932043,D058948,"Cell Tracking",E05,"Investigative Techniques"
3534,660,35932043,D007091,"Image Processing, Computer-Assisted",L01,"Information Science"
3535,660,35932043,D012441,"Saccharomyces cerevisiae",B01,Eukaryota
3536,660,35932043,D012984,Software,L01,"Information Science"
3537,661,35924892,D017122,"Bacteriophage T4",B04,Viruses
3538,661,35924892,D001435,Bacteriophages,B04,Viruses
3539,661,35924892,D003674,"Defense Mechanisms",F01,"Behavior and Behavior Mechanisms"
3540,661,35924892,D004926,"Escherichia coli",B03,Bacteria
3541,661,35924892,D058507,"Host Specificity",G06,"Microbiological Phenomena"
3542,661,35924892,D058507,"Host Specificity",G16,"Biological Phenomena"
3543,661,35924892,D000075704,"Toxin-Antitoxin Systems",G06,"Microbiological Phenomena"
3544,663,35927244,D055098,"Endocrine Cells",A11,Cells
3545,663,35927244,D016023,Integrins,D12,"Amino Acids, Peptides, and Proteins"
3546,663,35927244,D007515,"Islets of Langerhans",A03,"Digestive System"
3547,663,35927244,D007515,"Islets of Langerhans",A06,"Endocrine System"
3548,663,35927244,D009024,Morphogenesis,G07,"Physiological Phenomena"
3549,663,35927244,D010179,Pancreas,A03,"Digestive System"
3550,663,35927244,D050857,Synaptotagmins,D12,"Amino Acids, Peptides, and Proteins"
3551,664,35927295,D000818,Animals,B01,Eukaryota
3552,664,35927295,D046369,Finches,B01,Eukaryota
3553,664,35927295,D008322,Mammals,B01,Eukaryota
3554,664,35927295,D063346,Singing,G09,"Circulatory and Respiratory Physiological Phenomena"
3555,664,35927295,D012931,"Social Environment",I01,"Social Sciences"
3556,664,35927295,D020308,Songbirds,B01,Eukaryota
3557,664,35927295,D014828,"Vocalization, Animal",F01,"Behavior and Behavior Mechanisms"
3558,665,35925870,D003587,Cytomegalovirus,B04,Viruses
3559,665,35925870,D003593,Cytoplasm,A11,Cells
3560,665,35925870,D006801,Humans,B01,Eukaryota
3561,665,35925870,D014771,Virion,A21,"Viral Structures"
3562,665,35925870,D019065,"Virus Assembly",G06,"Microbiological Phenomena"
3563,668,35942123,D006801,Humans,B01,Eukaryota
3564,668,35942123,D000088722,"Unmanned Aerial Devices",J01,"Technology, Industry, and Agriculture"
3565,668,35942123,D009276,Namibia,Z01,"Geographic Locations"
3566,668,35942123,D001185,"Artificial Intelligence",G17,"Mathematical Concepts"
3567,668,35942123,D001185,"Artificial Intelligence",L01,"Information Science"
3568,669,36052345,D001665,"Binding Sites",G02,"Chemical Phenomena"
3569,669,36052345,D000086382,COVID-19,C01,Infections
3570,669,36052345,D000086382,COVID-19,C08,"Respiratory Tract Diseases"
3571,669,36052345,D000076662,"Host Microbial Interactions",G06,"Microbiological Phenomena"
3572,669,36052345,D000076662,"Host Microbial Interactions",G16,"Biological Phenomena"
3573,669,36052345,D006801,Humans,B01,Eukaryota
3574,669,36052345,D000086402,SARS-CoV-2,B04,Viruses
3575,669,36052345,D014764,"Viral Proteins",D12,"Amino Acids, Peptides, and Proteins"
3576,670,35916372,D000818,Animals,B01,Eukaryota
3577,670,35916372,D001717,Birds,B01,Eukaryota
3578,670,35916372,D002455,"Cell Division",G04,"Cell Physiological Phenomena"
3579,670,35916372,D002455,"Cell Division",G05,"Genetic Phenomena"
3580,670,35916372,D002455,"Cell Division",G07,"Physiological Phenomena"
3581,670,35916372,D005220,Fathers,F01,"Behavior and Behavior Mechanisms"
3582,670,35916372,D005220,Fathers,I01,"Social Sciences"
3583,670,35916372,D005220,Fathers,M01,Persons
3584,670,35916372,D018095,"Germ-Line Mutation",G05,"Genetic Phenomena"
3585,670,35916372,D015186,Hominidae,B01,Eukaryota
3586,670,35916372,D006801,Humans,B01,Eukaryota
3587,670,35916372,D008322,Mammals,B01,Eukaryota
3588,670,35916372,D009154,Mutation,G05,"Genetic Phenomena"
3589,670,35916372,D012730,"Sex Chromosomes",A11,Cells
3590,670,35916372,D012730,"Sex Chromosomes",G05,"Genetic Phenomena"
3591,672,35918324,D000818,Animals,B01,Eukaryota
3592,672,35918324,D064113,"CRISPR-Cas Systems",G05,"Genetic Phenomena"
3593,672,35918324,D018388,"Codon, Terminator",D13,"Nucleic Acids, Nucleotides, and Nucleosides"
3594,672,35918324,D018388,"Codon, Terminator",G05,"Genetic Phenomena"
3595,672,35918324,D005091,Exons,G05,"Genetic Phenomena"
3596,672,35918324,D000072669,"Gene Editing",E05,"Investigative Techniques"
3597,672,35918324,D020043,"Genes, Essential",G05,"Genetic Phenomena"
3598,672,35918324,D015894,"Genome, Human",G05,"Genetic Phenomena"
3599,672,35918324,D006801,Humans,B01,Eukaryota
3600,672,35918324,D008322,Mammals,B01,Eukaryota
3601,673,35918351,D001690,"Biological Science Disciplines",H01,"Natural Science Disciplines"
3602,673,35918351,D003710,Demography,I01,"Social Sciences"
3603,673,35918351,D003710,Demography,N01,"Population Characteristics"
3604,673,35918351,D003710,Demography,N06,"Environment and Public Health"
3605,673,35918351,D006801,Humans,B01,Eukaryota
3606,673,35918351,D008611,Mentors,M01,Persons
3607,673,35918351,D012108,"Research Personnel",M01,Persons
3608,674,35918366,D003198,"Computer Simulation",L01,"Information Science"
3609,674,35918366,D000076722,"Drug Development",E05,"Investigative Techniques"
3610,674,35918366,D055808,"Drug Discovery",E05,"Investigative Techniques"
3611,674,35918366,D004347,"Drug Interactions",G07,"Physiological Phenomena"
3612,674,35918366,D006801,Humans,B01,Eukaryota
3613,674,35918366,D000069550,"Machine Learning",G17,"Mathematical Concepts"
3614,674,35918366,D000069550,"Machine Learning",L01,"Information Science"
3615,675,35918655,D019295,"Computational Biology",H01,"Natural Science Disciplines"
3616,675,35918655,D019295,"Computational Biology",L01,"Information Science"
3617,675,35918655,D016680,"Genome, Bacterial",G05,"Genetic Phenomena"
3618,675,35918655,D006801,Humans,B01,Eukaryota
3619,675,35918655,D010940,"Plant Proteins",D12,"Amino Acids, Peptides, and Proteins"
3620,676,35913192,D051379,Mice,B01,Eukaryota
3621,676,35913192,D006801,Humans,B01,Eukaryota
3622,676,35913192,D000818,Animals,B01,Eukaryota
3623,676,35913192,D013211,"Staphylococcus aureus",B03,Bacteria
3624,676,35913192,D020543,Proteome,D12,"Amino Acids, Peptides, and Proteins"
3625,676,35913192,D009102,"Multiple Organ Failure",C23,"Pathological Conditions, Signs and Symptoms"
3626,676,35913192,D004195,"Disease Models, Animal",C22,"Animal Diseases"
3627,676,35913192,D004195,"Disease Models, Animal",E05,"Investigative Techniques"
3628,676,35913192,D016470,Bacteremia,C01,Infections
3629,676,35913192,D016470,Bacteremia,C23,"Pathological Conditions, Signs and Symptoms"
3630,676,35913192,D018805,Sepsis,C01,Infections
3631,676,35913192,D018805,Sepsis,C23,"Pathological Conditions, Signs and Symptoms"
3632,678,35864167,D002843,Chromatin,A11,Cells
3633,678,35864167,D002843,Chromatin,D12,"Amino Acids, Peptides, and Proteins"
3634,678,35864167,D002843,Chromatin,G05,"Genetic Phenomena"
3635,678,35864167,D012984,Software,L01,"Information Science"
3636,680,35942342,D006801,Humans,B01,Eukaryota
3637,680,35942342,D009363,"Neoplasm Proteins",D12,"Amino Acids, Peptides, and Proteins"
3638,680,35942342,D059467,Transcriptome,G02,"Chemical Phenomena"
3639,680,35942342,D059467,Transcriptome,G05,"Genetic Phenomena"
3640,681,35908040,D000086382,COVID-19,C01,Infections
3641,681,35908040,D000086382,COVID-19,C08,"Respiratory Tract Diseases"
3642,681,35908040,D006760,Hospitalization,E02,Therapeutics
3643,681,35908040,D006760,Hospitalization,N02,"Health Care Facilities, Manpower, and Services"
3644,681,35908040,D006801,Humans,B01,Eukaryota
3645,681,35908040,D058873,Pandemics,N06,"Environment and Public Health"
3646,681,35908040,D011446,"Prospective Studies",E05,"Investigative Techniques"
3647,681,35908040,D011446,"Prospective Studies",N05,"Health Care Quality, Access, and Evaluation"
3648,681,35908040,D011446,"Prospective Studies",N06,"Environment and Public Health"
3649,681,35908040,D000086402,SARS-CoV-2,B04,Viruses
3650,682,35917969,D000085962,"Angiotensin-Converting Enzyme 2",D08,"Enzymes and Coenzymes"
3651,682,35917969,D000818,Animals,B01,Eukaryota
3652,682,35917969,D000086382,COVID-19,C01,Infections
3653,682,35917969,D000086382,COVID-19,C08,"Respiratory Tract Diseases"
3654,682,35917969,D000086663,"COVID-19 Vaccines",D20,"Complex Mixtures"
3655,682,35917969,D004285,Dogs,B01,Eukaryota
3656,682,35917969,D006801,Humans,B01,Eukaryota
3657,682,35917969,D007703,"Peptidyl-Dipeptidase A",D08,"Enzymes and Coenzymes"
3658,682,35917969,D011485,"Protein Binding",G02,"Chemical Phenomena"
3659,682,35917969,D011485,"Protein Binding",G03,Metabolism
3660,682,35917969,D011485,"Protein Binding",G03,"[OBSOLETE] Metabolic Phenomena"
3661,682,35917969,D000086402,SARS-CoV-2,B04,Viruses
3662,682,35917969,D064370,"Spike Glycoprotein, Coronavirus",D12,"Amino Acids, Peptides, and Proteins"
3663,682,35917969,D053586,"Virus Internalization",G06,"Microbiological Phenomena"
3664,683,35904242,D000818,Animals,B01,Eukaryota
3665,683,35904242,D001921,Brain,A08,"Nervous System"
3666,683,35904242,D001931,"Brain Mapping",E01,Diagnosis
3667,683,35904242,D001931,"Brain Mapping",E05,"Investigative Techniques"
3668,683,35904242,D002540,"Cerebral Cortex",A08,"Nervous System"
3669,683,35904242,D007839,"Functional Laterality",F02,"Psychological Phenomena"
3670,683,35904242,D007839,"Functional Laterality",G11,"Musculoskeletal and Neural Physiological Phenomena"
3671,683,35904242,D006801,Humans,B01,Eukaryota
3672,683,35904242,D007802,Language,F01,"Behavior and Behavior Mechanisms"
3673,683,35904242,D007802,Language,L01,"Information Science"
3674,683,35904242,D008251,Macaca,B01,Eukaryota
3675,683,35904242,D008279,"Magnetic Resonance Imaging",E01,Diagnosis
3676,684,35905325,D000641,Ammonia,D01,"Inorganic Chemicals"
3677,684,35905325,D004075,Diglycerides,D10,Lipids
3678,684,35905325,D019143,"Evolution, Molecular",G05,"Genetic Phenomena"
3679,684,35905325,D019143,"Evolution, Molecular",G16,"Biological Phenomena"
3680,684,35905325,D008563,"Membrane Lipids",D10,Lipids
3681,684,35905325,D010084,Oxidation-Reduction,G02,"Chemical Phenomena"
3682,684,35905325,D010084,Oxidation-Reduction,G03,Metabolism
3683,684,35905325,D010084,Oxidation-Reduction,G03,"[OBSOLETE] Metabolic Phenomena"
3684,684,35905325,D010802,Phylogeny,G05,"Genetic Phenomena"
3685,684,35905325,D010802,Phylogeny,G16,"Biological Phenomena"
3686,684,35905325,D010802,Phylogeny,L01,"Information Science"
3687,684,35905325,D014867,Water,D01,"Inorganic Chemicals"
3688,686,35956777,D000077321,"Deep Learning",G17,"Mathematical Concepts"
3689,686,35956777,D000077321,"Deep Learning",L01,"Information Science"
3690,686,35956777,D006801,Humans,B01,Eukaryota
3691,686,35956777,D007091,"Image Processing, Computer-Assisted",L01,"Information Science"
3692,686,35956777,D016571,"Neural Networks, Computer",G17,"Mathematical Concepts"
3693,686,35956777,D016571,"Neural Networks, Computer",L01,"Information Science"
3694,686,35956777,D057188,Workflow,L01,"Information Science"
3695,687,35968468,D000086382,COVID-19,C01,Infections
3696,687,35968468,D000086382,COVID-19,C08,"Respiratory Tract Diseases"
3697,687,35968468,D006801,Humans,B01,Eukaryota
3698,687,35968468,D008137,"Longitudinal Studies",E05,"Investigative Techniques"
3699,687,35968468,D008137,"Longitudinal Studies",N05,"Health Care Quality, Access, and Evaluation"
3700,687,35968468,D008137,"Longitudinal Studies",N06,"Environment and Public Health"
3701,687,35968468,D009426,Netherlands,Z01,"Geographic Locations"
3702,687,35968468,D058873,Pandemics,N06,"Environment and Public Health"
3703,687,35968468,D000085762,"Physical Distancing",N06,"Environment and Public Health"
3704,687,35968468,D011639,"Public Opinion",I01,"Social Sciences"
3705,687,35968468,D061108,"Social Media",L01,"Information Science"
3706,688,35901204,D002384,Catalysis,G02,"Chemical Phenomena"
3707,688,35901204,D020134,"Catalytic Domain",G02,"Chemical Phenomena"
3708,688,35901204,D019020,"Directed Molecular Evolution",E05,"Investigative Techniques"
3709,688,35901204,D019277,Entropy,G01,"Physical Phenomena"
3710,688,35901204,D004798,Enzymes,D08,"Enzymes and Coenzymes"
3711,688,35901204,D009154,Mutation,G05,"Genetic Phenomena"
3712,688,35901204,D015202,"Protein Engineering",E05,"Investigative Techniques"
3713,689,35902572,D000818,Animals,B01,Eukaryota
3714,689,35902572,D001413,"Bacillus thuringiensis",B03,Bacteria
3715,689,35902572,D001426,"Bacterial Proteins",D12,"Amino Acids, Peptides, and Proteins"
3716,689,35902572,D004731,Endotoxins,D23,"Biological Factors"
3717,689,35902572,D006460,"Hemolysin Proteins",D12,"Amino Acids, Peptides, and Proteins"
3718,689,35902572,D007814,Larva,B05,"Organism Forms"
3719,689,35902572,D007814,Larva,G07,"Physiological Phenomena"
3720,689,35902572,D009032,"Mosquito Control",N06,"Environment and Public Health"
3721,689,35902572,D053758,Nanoparticles,J01,"Technology, Industry, and Agriculture"
3722,690,35902092,D059014,"High-Throughput Nucleotide Sequencing",E05,"Investigative Techniques"
3723,690,35902092,D012336,"RNA, Ribosomal, 16S",D13,"Nucleic Acids, Nucleotides, and Nucleosides"
3724,690,35902092,D017640,Silicates,D01,"Inorganic Chemicals"
3725,690,35902092,D012984,Software,L01,"Information Science"
3726,690,35902092,D057188,Workflow,L01,"Information Science"
3727,692,35896550,D000199,Actins,D05,"Macromolecular Substances"
3728,692,35896550,D000199,Actins,D12,"Amino Acids, Peptides, and Proteins"
3729,692,35896550,D008853,Microscopy,E01,Diagnosis
3730,692,35896550,D008853,Microscopy,E05,"Investigative Techniques"
3731,692,35896550,D008853,Microscopy,H01,"Natural Science Disciplines"
3732,692,35896550,D024462,"Myosin Type II",D05,"Macromolecular Substances"
3733,692,35896550,D024462,"Myosin Type II",D08,"Enzymes and Coenzymes"
3734,692,35896550,D024462,"Myosin Type II",D12,"Amino Acids, Peptides, and Proteins"
3735,692,35896550,D000069261,Podosomes,A11,Cells
3736,692,35896550,D016608,Talin,D12,"Amino Acids, Peptides, and Proteins"
3737,693,35893691,D000818,Animals,B01,Eukaryota
3738,693,35893691,D003587,Cytomegalovirus,B04,Viruses
